Title,Company,Experience,Location,Ratings,Salary,Job_Type,Posted,Required Skills,Job Requirment
"Manager, Data Science",ExecBoardinAsia,11-15 Yrs,Pune,,Not disclosed,,30+ DAYS AGO,"Diagnostics
Performance management
data science
Machine learning
Director
Project planning
Research
Continuous improvement",Responsibilities Lead and guide a team of 5-6 data scientists by bringing out the best ...
Data Science Evangelist,Analytics Vidhya Educon Pvt. Ltd,2-5 Yrs,Gurgaon,,Not disclosed,,30+ DAYS AGO,"Usage
data science
Machine learning
SAS R
Author
Predictive modeling
MATLAB
Analytics",Do you feel passionately about solving problems through data Have you spent 2+ years so...
Assistant Manager - Data Science,Smart Cube India Private Limited,4-6 Yrs,India,3.3,Not disclosed,,30+ DAYS AGO,"Computer science
Telecom
Operations research
Team management
data domain
Project management
Analytical
Machine learning","Relevant experience of 4-6 years in advanced machine learning, advanced analytical mode..."
Delivery Manager - Data Science,Aptagrim Consulting LLP,5-9 Yrs,Hyderabad,2.9,Not disclosed,,30+ DAYS AGO,"IT Skills
Python
Data Science
Machine Learning
Cloud
Computer vision
Image processing
Data modeling","Experience translating stated business needs into problem statements, prototypes, and m..."
"Data Science Manager, PAN INDIA",PayU India,3-6 Yrs,Remote,4.1,Not disclosed,,30+ DAYS AGO,"IT Skills
Python
Data Science
Machine Learning
Big Data
Computer science
Customer satisfaction
Underwriting","A degree in Statistics, Computer Science, Mathematics or other similar quantitative fie..."
Data Science Manager - Product Development,R.S.Consultants,4-8 Yrs,Pune,3.1,Not disclosed,PREMIUM,21 DAYS AGO,"Data Science
Communication Skills
Data Structures
Data Scientist
Computer Science
Big Data
Aws
Machine Learning",Good on analytical debugging skills Experience with multi-threaded and thread sync conc...
Opening For Data Science / ML –SAS / Python / R ( AVP & Manager level),Black Turtle India Pvt Ltd,6-11 Yrs,Kolkata,3.2,"18,00,000 - 33,00,000 PA.",PREMIUM,30+ DAYS AGO,"SAS
Machine Learning
Python","Dear Candidate , We have urgent requirement for Data Scientist for a leading investment..."
Opening For Data Science / ML –SAS / Python / R ( AVP & Manager level),Black Turtle India Pvt Ltd,6-11 Yrs,Kolkata,3.2,"18,00,000 - 33,00,000 PA.",PREMIUM,30+ DAYS AGO,"SAS
Machine Learning
Python","Dear Candidate , We have urgent requirement for Data Scientist for a leading investment..."
Associate Director Data Science,ExecBoardinAsia,11-15 Yrs,Hyderabad,,Not disclosed,PREMIUM,30+ DAYS AGO,"customer segmentation
Statistical modeling
Analytical
Machine learning
Data quality
Business intelligence
Business applications
Forecasting",Collaborate with partners in IT and GDD functions to improve the availability of data (...
Data Science Manager,CareerXperts Consulting,9-14 Yrs,Hyderabad/Secunderabad,,Not disclosed,,30+ DAYS AGO,"deep learning
Team management
data science
Consulting
Machine learning
Programming
Natural language processing
Econometrics",Big data experience ( should have worked on map reduce problems) 15 years of industry e...
Data Science and Analytics,V V College of Engineering,1-5 Yrs,Tirunelveli,3.8,Not disclosed,,30+ DAYS AGO,"RF
data science
Networking
Wireless networking
Analytics",Data Science and Analytics Anna University Mr. S. Jagadeesh CSE Wireless Sensor Network...
Chief Data Science officer,Red Lotus,15-18 Yrs,Mumbai,,Not disclosed,,30+ DAYS AGO,"Computer science
data science
Master data management
Business analytics
Analytical
Project management
Machine learning
data governance","Understand data attributes, testing hypothesis and develop database, warehouse / data m..."
Chief Data Science officer,RedLotus,15-18 Yrs,Mumbai,,Not disclosed,,30+ DAYS AGO,"Computer science
French
data science
Master data management
Business analytics
Analytical
Project management
Machine learning","Responsibilities: Responsible for areas such as data quality, data governance, master d..."
Data Science Lead - Python,MNF MyNextFilm,6-9 Yrs,Delhi,,Not disclosed,,30+ DAYS AGO,"Computer science
Operations research
Process orientation
data science
cassandra
Analytical
Machine learning
Hypothesis Testing","Data Science Lead Python, AI/ML We re looking for a Data Science Lead to build our prod..."
Python / Data Science Architect,Career Soft Solutions,10-15 Yrs,Chennai,3.8,Not disclosed,PREMIUM,30+ DAYS AGO,"Coding
System integration
Machine learning
Agile
Application development
Data mining
MATLAB
SQL",A Bachelor s Degree from an accredited college or university or equivalent years (4 yea...
Data Science Trainer,Digital Trainee,1-3 Yrs,Pune,4.6,Not disclosed,,30+ DAYS AGO,"deep learning
Computer vision
data science
Machine learning
Database
Deployment
Data analytics
Revenue generation","Should have Depth knowledge of Data Analytics, Machine Learning, Deep Learning, python,..."
Data Science Lead,Buckman,8-13 Yrs,Chennai,,Not disclosed,,30+ DAYS AGO,"Computer science
Product quality
Water treatment
Analytical
Machine learning
Data mining
MATLAB
Analytics",Experience and knowledge of data mining algorithms including supervised and unsupervise...
AVP - Data Science and Analytics - Modeling,TransUnion Software Services Pvt. Ltd,9-13 Yrs,Mumbai,4.5,Not disclosed,,30+ DAYS AGO,"Spark
Hive
Tableau
SQL
R
Python
data science
Coding",Bachelor s degree in engineering/ analytics/ mathematics/ statistics 10+ years of exper...
Data Science/ ML /AI Technical Code Writer,Imurgence,1-3 Yrs,Remote,,Not disclosed,,30+ DAYS AGO,data science,"1. Understanding the instructions specified, write code for a implementation 2. Creativ..."
"Manager , Data Science",Oportun Inc,7-10 Yrs,Chennai,,Not disclosed,,30+ DAYS AGO,"Computer science
Loans
Logistic regression
Project planning
Risk management
Stakeholder management
Financial services
Monitoring","Lead a team of members of Data Science team, coach and partner with the team to deliver..."
Corporate Trainer - Data Science,Koenig Solutions Ltd.,2-7 Yrs,Remote,3.2,Not disclosed,,30+ DAYS AGO,"Deep Learning
Artificial Intelligence
Machine learning
IT Skills
Data Science
Training
Corporate","Candidate must have 2+years experience on Machine learning, Deep Learning, and Artifici..."
"Data Science Lead Python, AI/ML",MNF MyNextFilm,6-9 Yrs,Delhi,,Not disclosed,,30+ DAYS AGO,"Computer science
deep learning
Operations research
Process orientation
data science
Analytical
Machine learning
Hypothesis Testing","You must also be an effective communicator, possess a high degree of passion for produc..."
"AVP, Data Science & Analytics - Modeling (Fraud Solutions)",TransUnion Software Services Pvt. Ltd,1-6 Yrs,Mumbai,4.5,Not disclosed,,30+ DAYS AGO,"data science
Coding
Agile
Manager Technology
Research
Analytics
commercial lending
SQL",Bachelor s degree in engineering/ analytics/ mathematics/ statistics 1 - 6 years of exp...
Supply Chain Data Science and Analytics Lead,Entercoms Solutions Pvt Ltd,8-12 Yrs,Pune,3.7,Not disclosed,,30+ DAYS AGO,"Supply chain
Computer science
Backend
Team management
Front end
Data management
Data modeling
Postgresql","One should have Supply Chain domain experts, database / data science experts and develo..."
Director of Data Science,WRS Info India Pvt. Ltd.,5-10 Yrs,"Noida, Lucknow",,Not disclosed,PREMIUM,30+ DAYS AGO,"Loans
Email
data science
SAS
Analytical
Director
Tools
Business intelligence","Share your insights in a crisp and simple - digestable form to your team , colleagues a..."
Manager - Data Science,Meritus Intelytics Private Limited,3-5 Yrs,Hyderabad,4.3,Not disclosed,,30+ DAYS AGO,"Computer science
advanced analytics
data science
Neural networks
Analytical
Machine learning
Algorithm development
Research","Job Description: We expect you to manage a team and also work on complex, cross-functio..."
Data Science - Python - SQL,Diverse Lynx,2-6 Yrs,Hyderabad,2.8,Not disclosed,PREMIUM,30+ DAYS AGO,"IT Skills
Python
Data Science
Machine Learning
Big Data
Computer science
Network security
Data structures","Experience in implementing and optimizing various algorithms of big data analytics, mac..."
Data Science Manager - Talent Supply Chain,Accenture Solutions Pvt Ltd,4-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,30+ DAYS AGO,,HR TSC Foundations - Applied Intelligence Solutions is looking for a strong Data Scient...
Data Scientist- Senior Business Analyst/Lead Analyst,Evalueserve.com Pvt. Ltd,2-7 Yrs,"Gurgaon/Gurugram, Bangalore/Bengaluru",3.4,Not disclosed,PREMIUM,13 DAYS AGO,,"from a reputed institute Experience with cloud computing infrastructure, such as AWS / ..."
"Computer Science Faculty For B.Tech (AI, ML, IoT, Data Science)",Vision Group of Institutions,0-5 Yrs,"Kanpur, Aligarh",3.9,"1,25,000 - 1,50,000 PA.",,14 DAYS AGO,"Java
software
Artificial Intelligence
Programming
topper
Machine Learning
computer sciene & engineering
IOT",Should be able to work in new technologies of CS with specialization in any Hostel Faci...
Data Science Trainer,Naresh i Technologies,5-10 Yrs,Hyderabad/Secunderabad,4.2,"5,00,000 - 10,00,000 PA.",,6 DAYS AGO,,"Should have a good knowledge on Machine Learning, Deep Learning, R Programming; Python,..."
Senior Vice President - Analytics - Data Science Team - IIT/ IIM/ XLRI,Huquo Consulting Pvt. Ltd,8-13 Yrs,Gurgaon/Gurugram,,Not disclosed,PREMIUM,25 DAYS AGO,"Data Science
Artificial Intelligence
Data Management
Data Analytics
Machine Learning
Analytics
Python
SQL",Sr.Vice President-Analytics ( Data Science)-IIT/IIM/XLRI/NITRole Overview:- The person ...
Senior Associate Director - Data Science - IIT / IIM/ NIT/ XLRI,Huquo Consulting Pvt. Ltd,7-12 Yrs,Gurgaon/Gurugram,,Not disclosed,PREMIUM,25 DAYS AGO,"Data Science
project management
Artificial Intelligence
Data Management
Data Modeling
Data Analytics
Machine Learning
Python",Role Overview:- The person will be part of the Data Science team for a major Insurance ...
Senior Associate Director - Data Science- Insurance - IIT/IIM/NIT/XLRI,Huquo Consulting Pvt. Ltd,7-12 Yrs,Gurgaon/Gurugram,,Not disclosed,PREMIUM,25 DAYS AGO,"Data Science
Machine Learning
Artificial Intelligence
Data Management
Data Modeling
Data Analytics
Statistics
Analytics",Roles and ResponsibilitiesSr. Associate Director-Data Science-IIT/IIM/NIT/XLRI (7-15 yr...
Associate / Senior Associate - Data Science - Retail/CPG,NovoTree Minds Consulting Pvt. Ltd.,2-6 Yrs,"Delhi / NCR
(WFH during Covid)",,Not disclosed,HOT JOB,26 DAYS AGO,,2+ years- experience of working on analytics projects and initiative Hands on experienc...
Senior Data Science Manager - Pricing/SCM Analytics,Talpro,5-8 Yrs,Gurgaon/Gurugram,,Not disclosed,HOT JOB,25 DAYS AGO,,We are currently hiring for our Data Sciences Team (Sr. Manager Pricing AnalyticsSCM An...
Senior Manager/manager - Data Science,Talpro,6-8 Yrs,Gurgaon/Gurugram,,Not disclosed,PREMIUM,25 DAYS AGO,,Senior Manager/Manager - Data Science - Pricing Analytics & SCM Analytics - RetailData ...
Senior Manager/ Manager - Data Science - Pricing Analytics,Talpro,5-8 Yrs,"Gurgaon/Gurugram, Delhi / NCR",,Not disclosed,PREMIUM,25 DAYS AGO,,Senior Manager/ Manager - Data Science - Pricing Analytics & SCM AnalyticsB.Tech/ M.Tec...
Scientific Research Data Analyst - R&D,AVE-Promagne,4-8 Yrs,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",,Not disclosed,HOT JOB,,,Bachelors or Masters in CS Electronics from a premier institute with 4-7 years of indus...
Senior Vice President - Analytics - Data Science Team - Insurance,Huquo Consulting Pvt. Ltd,8-13 Yrs,Gurgaon/Gurugram,,Not disclosed,PREMIUM,30+ DAYS AGO,,Sr.Vice President-Analytics ( Data Science)-IIT/IIM/XLRI/NITRole Overview:- The person ...
Senior Associate Director - Data Science - Insurance - IIT/IIM/NIT,Huquo Consulting Pvt. Ltd,7-12 Yrs,Gurgaon/Gurugram,,Not disclosed,PREMIUM,18 DAYS AGO,,"Candidate Profile: - Bachelors / Masters degree in economics, mathematics, actuarial sc..."
Senior Vice President - Analytics - Data Science Team - Insurance,Huquo Consulting Pvt. Ltd,8-13 Yrs,Gurgaon/Gurugram,,Not disclosed,PREMIUM,18 DAYS AGO,,"Candidate Profile: - Bachelors / Masters degree in economics, mathematics, actuarial sc..."
Senior Associate Director - Data Science - Insurance - IIT/IIM/NIT,Huquo Consulting Pvt. Ltd,7-12 Yrs,Gurgaon/Gurugram,,Not disclosed,PREMIUM,30+ DAYS AGO,,Sr. Associate Director-Data Science-IIT/IIM/NIT/XLRI (7-15 yrs)Role Overview:- The pers...
Manager / Senior Manager - Data Science,Astha Baid,7-12 Yrs,"Chennai, Bangalore/Bengaluru, Delhi / NCR",,"17,00,000 - 32,00,000 PA.",,25 DAYS AGO,,Graduate degree in a quantitative field Good programming skills in Python with strong w...
Sr Manager - Data Science,Belhem Hospitality,6-8 Yrs,Delhi / NCR,,Not disclosed,PREMIUM,30+ DAYS AGO,,Graduated from Top Tier CollegesMust be in a team handling role in the current assignment
Senior Manager - Data Science - Sales & Marketing Analytics,Gladwin Analytics,10-15 Yrs,Mumbai,4.0,Not disclosed,,30+ DAYS AGO,,Gladwin Analytics : Executive Search | Big Data | Advanced Analytics Job Navigation Our...
Data Scientist: Advanced Analytics,IBM India Pvt. Limited,5-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREMIUM,,,"As a Data Scientist at IBM, you will help transform our clients data into tangible busi..."
Senior Vice President - Analytics - Data Science Team - Insurance,Huquo Consulting Pvt. Ltd,8-13 Yrs,Gurgaon/Gurugram,,Not disclosed,PREMIUM,18 DAYS AGO,,"Candidate Profile: - Bachelors / Masters degree in economics, mathematics, actuarial sc..."
Senior Associate Director - Data Science - Insurance - IIT/IIM/NIT,Huquo Consulting Pvt. Ltd,7-12 Yrs,Gurgaon/Gurugram,,Not disclosed,PREMIUM,30+ DAYS AGO,,Sr. Associate Director-Data Science-IIT/IIM/NIT/XLRI (7-15 yrs)Role Overview:- The pers...
Manager / Senior Manager - Data Science,Astha Baid,7-12 Yrs,"Chennai, Bangalore/Bengaluru, Delhi / NCR",,"17,00,000 - 32,00,000 PA.",,25 DAYS AGO,,Graduate degree in a quantitative field Good programming skills in Python with strong w...
Sr Manager - Data Science,Belhem Hospitality,6-8 Yrs,Delhi / NCR,,Not disclosed,PREMIUM,30+ DAYS AGO,,Graduated from Top Tier CollegesMust be in a team handling role in the current assignment
BA - Data Science - Full stack developer,Sitel India Pvt Ltd,5-10 Yrs,"Hyderabad/Secunderabad, Mumbai (All Areas)
(WFH during Covid)",3.8,Not disclosed,PREFERRED,22 DAYS AGO,,We are looking for a seasoned full-stack engineer to build out and manage our entire we...
Data Scientist: Advanced Analytics,IBM India Pvt. Limited,5-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREMIUM,,,"As a Data Scientist at IBM, you will help transform our clients data into tangible busi..."
AI Tech Lead (Data Scientist),Goprac.com,0-5 Yrs,Bangalore/Bengaluru,,"10,00,000 - 20,00,000 PA.",PREMIUM,6 DAYS AGO,"Tensorflow
Cnn
Neural Networks
Machine Learning
Deep Learning
Random Forest
SQL
Pytorch","have minimum 5 yr of experience Must Have, Hands-on experience with writing code for tr..."
Machine Learning Engineer - Data Modeling/ Data Science,Confidential,4-6 Yrs,Pune,,Not disclosed,PREMIUM,26 DAYS AGO,"communication
Java
scikit
software architecture
Keras
analytical
Tensorflow
machine learning",Work from home 6 - 9 MonthsVacancy Type : Full TimeImmediate Joiners or Less than 30 da...
Data Science Engineer - Python/RDBMS,Okda Solutions,5-10 Yrs,Hyderabad/Secunderabad,,Not disclosed,PREMIUM,25 DAYS AGO,,"Proficient in JavaScript, handle API integrations, ensuring high page responsiveness, b..."
Data Science Engineer - Python/ RDBMS,Okda Solutions,5-10 Yrs,Hyderabad/Secunderabad,,Not disclosed,PREMIUM,25 DAYS AGO,,"Proficient in JavaScript, handle API integrations, ensuring high page responsiveness, b..."
Python/AI Engineer - Data Science,Innovate Hr Services,3-7 Yrs,Gurgaon/Gurugram,,Not disclosed,PREMIUM,30+ DAYS AGO,"Tensorflow
Deep Learning
ArcGIS
NLP
Python
Data Science
AI
Pytorch",45 days notice period only Should have worked previously as GISGeoSpatial Data scientis...
